codigoEquipo,nombreEquipo
181252,FUHEM MONTSERRAT
181278,RC.STA. ISABEL ASUNCION B
181056,N� SRA. DELICIAS
180675,RC.SANTA ISABEL LA ASUNCION 
183346,SAN SATURIO
181092,FUHEM MONTSERRAT
180874,VPM AMPA T. MOLINA NEGRO
181183,AFA JOAQU�N COSTA BLANCO
181019,AFA JOAQUIN COSTA ROJO
180694,VPM AMPA T. MOLINA AMARILLO
180990,VIRGEN DE ATOCHA AZUL
181292,YERMO A
180634,RUFINO BLANCO B
183674,FERNANDO EL CATOLICO
180851,YERMO A
183412,VOLEIBOL HISPANO USERA
180839,COLEGIO SANTA RITA
182368,"SALESIANOS ATOCHA ""A"""
182353,CDE VALDESANFER
181537,C.D.E EDITH STEIN
182397,JUAN DE VALDES
182396,"SALESIANOS ATOCHA ""B"""
184098,ADC SANFERMIN
182293,STELLA MARIS
182397,JUAN DE VALDES 
182331,HISPANO USERA
181335,VOLEIBOL  USERA
181247,SANTA MAR�A DEL BOSQUE
183784,CDB ACADEMIA V.  PARLA  CADETE AZUL
183352,ADC SANFERMIN
181466,COLEGIO SANTA RITA
182402,CLUB DEPORTIVO NSA
180672,VOLEIBOL HISPANO USERA
182996,A.D. MADRID SUR C
181388,BUTANEROS CF
183209,UNI�N DEPORTIVA EL MAZO
184251,MEXICANAS SI
181899,MOLECULINAS FC
182523,C.D. LAS NIEVES
181691,CEU SANCHINARRO B
181769,CEU SANCHINARRO C
181931,CORTES DE CADIZ
180944,NUMONTINOS 
182257,PINTOR ROSALES B
182074,PINTOR ROSALES
181545,F.S. AGUILAS
180944,NUMONTINOS
180803,ASOCIACI�N ALACR�N 1997
181097,CEU SANCHINARRO 
181200,EF CHA B
181424,F.S. HALCONES
182309,KIKITOS 
180929,RICHMOND PARK SCHOOL B
181331,L.S.AZUL
180797,KCS LA MORALEJA SPORTS CLUB
182559,CLUB DEPORTIVO NSA NOLASCO
184115,C.D. F�tima
183891,ENRIQUETA AYMER SSCC B
183791,MATER PURISSIMA
183890,ENRIQUETA AYMER SSCC A 
183890,ENRIQUETA AYMER SSCC A
182183,IRLANDESAS MADRID MIXTO MORADO
181601,CD LAS ROSAS A
181683,CD LAS ROSAS B
181281,CD LAS ROSAS A
181504,CD LAS ROSAS
181382,CD LAS ROSAS B
183663,MONTEALTO B
182235,MONTEALTO
182384,MONTEALTO A
183664,MONTEALTO C
183665,MONTEALTO B
181865,ESCUELA BARRIO DEL PILAR
184122,MONTEALTO
182095,ESTUDIANTES INTERNATIONAL SCHOOL
180711,EFBM FERNANDO MARTIN
181737,FUNDACI�N BALIA
183643,LIGA DOMINICANA
182634,MONTEALTO A
181555,FUNDACI�N BALIA
181608,C.B. PIZARRO CAMPUS �VILA
180671,EFBM FERNANDO MART�N
181549,MONTEALTO
180917,MONTEALTO
181449,CD NORTE
181040,SCF A
183874,CEIP LUIS BELLO
183954,CEIP MESONEROS ROMANOS
184107,CEIP CALVO SOTELO
184119,ROMA B
184124,CONDE ARRUGA
184092,MADRID BREWERS
184024,LINCES DE MADRID
177776,TIGER BLUES
178249,BALONCESTO SIN FRONTERAS OLDS 
184125,LAS ARTES
181068,DEHESA DE LA VILLA
181206,DEHESA DE LA VILLA
181167,ADOLFO SU�REZ M.N A
182321,CDEVMAV BENJAMIN MIXTO FUTBOL SALA
181569,CEIP EUGENIO MAR�A DE HOSTOS
181026,IGANCIO ZULOAGA
182755,LICEO SOROLLA B
180559,CRC B
180558,CRC A
183646,PABLO PICASSO 
182966,ARCANGEL INTERNATIONAL SCHOOL 1�
182680,AV MANZANARES
181682,CASCO ANTIGUO CARABANCHEL
182013,SANTA GEMA A
182921,CDE ESCOLAPIOS ALUCHE
183540,INSTITUCION LA SALLE A
181703,�BACO A
181010,CASCO ANTIGUO SALESIANOS CARABANCHEL
183101,CASVI BOADILLA  A
180565,CRC FEM B
180948,LA TORRE DE HORTALEZA FEMENINO
180579,CRC FEM
180587,CRC A
181454,DINAMICA 
181205,SENARA
181655,ASTROBASKET VALDEMORO JU.FEMENINO
182970,CB SEVILLA LA NUEVA SPORT 
183838,ENSANCHE DE VALLECAS B
182589,MADRID VILLA DE VALLECAS 
182723,FUNDACI�N BALIA
181454,DINAMICA
182970,CB SEVILLA LA NUEVA SPORT
181617,CD LAS ROSAS
182589,MADRID VILLA DE VALLECAS
182786,"EM ALUCHE FS ""X"""
183889,ENRIQUETA AYMER SSCC B
182654,BREATHESPORT
182249,DRAGONES DE LAVAPI�S A
181837,RACING ARGUELLES LX
182490,JARA CADETE
182625,ASOCIACI�N ALACR�N 1997
181394,RACING ARGUELLES MJ
183479,HIGHLANDS EL ENCINAR A
183364,STARS SPORT MADRID  AZUL
181614,C.V. GETAFE
184296,JORGE GUILLEN
182660,CDE LAS MINAS - LARRA A
184325,PARQUE EUGENIA MONTIJO A
182023,CD LAS ROSAS B
181980,CD LAS ROSAS A
178191,FERNANDO MARTIN
179089,VETERANOS CCP
179513,CAIMANES BOLIVARIANOS
179848,LOS TIGRES
180069,SLAM DRUNK
180881,CDE PARAISO A
183116,OE JUAN DE DIOS ROMAN
183256,JUVENTUD VALLEKAS MIXTO A
182795,DEPORTIVO MADRID VALDERRIBAS
182336,GSD LAS SUERTES
184127,CDE SAN GABRIEL CARABANCHEL
183833,ENSANCHE VALLECAS C
182399,GSD VALLECAS
182103,PALOMERAS BAJAS 4�
179371,PAT�GENAS
178925,VALDESIEMPRE
179296,PURPLE PHOENIX
179981,C.D.E. SPROTING DE VALLECAS C.F.
179547,HUMANITAS CDE
180373,CHINAS CUDEIRAS
179428,C.D. PUERTO DE VALLEKAS
183463,CDE PARAISO E
183561,IES VALLECAS I
182378,STELLA MARIS
182374,CDE VIC�LVARO BALONCESTO
183842,MARIA RODRIGO. ENSANCHE VK C
183027,CDE BALONCESTO DOS M�S UNO
181327,ENTREBASKET PALOMERAS BAJAS
181580,GSD LAS SUERTES
180653,OBISPO PERELL�
179568,OLYMPIQUE DE MARQU�S 
177687,MALINHOS C.F
183358,CEIP LOPE DE VEGA
182145,SANTA GEMA
184112,SAN MIGUEL MASADA
182982,CDE PINAR DE CARABANCHEL
182765,"EM ALUCHE FS ""Y"""
183539,INSTITUCION LA SALLE B
182904,CDE ESCOLAPIOS ALUCHE MORADO
178019,PRESIS F.C.
178598,OLYMPIQUE DE MARBELLA 
177740,DRINK TEAM
180053,HAKE F.C.
178038,MACLOVERS F.C.
178716,OLALLATION
178367,ATANASIOS
182108,LICEO EUROPEO
182205,GSD VALDEBEBAS INFANTIL B
182127,PLAZA CASTILLA AMARILLO 
181843,KING'S COLLEGE B
182113,MANZANARES VOLEY BLANCO 
181948,INFANTIL CORAS
180745,FUENTELARREYNA ROJO
181563,COLEGIO SANTA MAR�A LA BLANCA
181363,COLEGIO SANTA MAR�A LA BLANCA A
180953,SANTA MAR�A LA BLANCA A
181261,CEIP R.TAGORE ALEVIN MIXTO
180713,COLEGIO LOS SAUCES
180959,HALCONES NEGRO
180816,SILVANO FC
180922,COLEGIO FUENTELARREYNA B
181336,RAMONAS
181541,COLEGIO TRES OLIVOS B
181498,NUESTRA SE�ORA DEL PILAR D
181359,KING'S COLLEGE A
182281,NUESTRA SE�ORA DEL PILAR A
183528,NATIVIDAD DE NTRA SRA
179422,LAS DISPERSAS
179079,SIN NOMBRE
183338,COLEGIO TRES OLIVOS A
181478,RAMONAS B
180940,COLEGIO FUENTELARREYNA A
181174,ALDEAFUENTE
182264,"CLUB DEPORTIVO LAS TABLAS ""A"""
181328,CD NORTE
180999,ABV BOADILLA VERDE
181302,VALDELUZ
179851,LOS GUAJES BULLS
180251,VANILLA BLACK VELVET
181947,C.B. PIZARRO CAMPUS �VILA
180813,TUCUTUCU SINGER BASKET
180684,VALDELUZ
180938,ESCUELA BARRIO DEL PILAR
180747,SAN JOSE DE BEGO�A
182232,MOVISTAR ESTUDIANTES BLANCA FERNANDEZ OCHOA
181084,COLEGIO TRES OLIVOS
182231,FUNDACI�N BALIA
181932,BECQUER DO
182595,CORTES DE C�DIZ 5�
182230,EMPD DOSA 'A'
178328,TEAM TIUH
177839,VILLACOJOS FC
177996,EL TERCIO
178321,GUASILONGOS
177559,CHUSTAOS FC
178260,RUILTRAFAS FC
178602,COGOLLITOS SF
178754,VIRGENES DE ATOCHA
178488,CALATRAVA F.B
177934,NAIF
178088,GUARANA UNITED
178043,SALAMANCOS FC
178625,RABAS FC 
178228,LA BANDA DEL PEUGEOT
177719,ARRIBA EL PALE
178058,ESTRELLA DE FUENTE DEL BERRO
177617,DINAMO DE CALVOS
177653,CHANGO FC
177706,BORDAL�S UNITED FC
177838,PINK FLAMINGO
182733,ESCUELA DEPORTIVA HCB
183255,JUVENTUD VALLEKAS 2013
183254,JUVENTUD VALLEKAS 2012
183095,VIRGEN DEL CERRO INFANTIL A
183583,SAN BENITO
182883,AMPA RAM�N P�REZ DE AYALA
182067,BECQUER DO
182290,CD.MADRID FSM (FEM.)
181833,CONCEPCI�N DO
183288,SAN BENITO
183803,SANTA MAR�A DEL CARMEN
182701,RUNNYMEDE
181036,UNION DEPORTIVA MAHUHONES
182081,HIGHLANDS B
183008,"CHAMARTIN FC ""C"""
182981,"CHAMARTIN FC ""D"""
183020,KIKITOS 
181824,CROMA�ONES F.C.
183034,CORONITAS CF
183011,SPARTA FC
180973,CEU SANCHINARRO
182861,"CHAMART�N FC ""C"""
182252,ESCUELA DE HORTALEZA
182668,PRADO. A
180904,HIGHLANDS A
177629,POH
178511,LOS RAPIDOS
181215,ASOCIACION ALACRAN 1997 
180810,CEU SANCHINARRO
181211,CEU SANCHINARRO B
181403,EF CHA A
181597,"HIGHLANDS EL ENCINAR ""A"""
181106,PICASSO
180931,L.S. BLANCO
180842,ESCUELA HORTALEZA A
181215,ASOCIACION ALACRAN 1997
177693,TUTI CLUB
177678,LA MERCED
177564,REAL HTZ FP
177544,F.C.CARI�OSAS
177669,EL SEQUITO
177561,AC CHAMART�N
177720,CLUB FUTBOL VALDEBEBAS
177526,CRAZY TEAM
177587,REAL CANILLAS BALOMPI�
177671,VOD JUNIORS
177588,REAL OVIEJO
177604,FAFA JUNIORS
177625,TOSTADOS UNIDOS
177646,TORRE DE HORTALEZA 
177690,RAYO HORTALEZA
177712,ASTON BIRR FC
177524,BIZKONETA FC
177581,C.D. LAS NIEVES
177644,PETACAS FC
177616,VENGADORES FC
177624,PICASSO 
177652,EL SANABR�S CF
177910,CELTICS DE PERCOCET
177567,CUEVA F.C
178190,PERRONES FC
181976,CD LAS ROSAS
182080,CEIP PALOMERAS BAJAS 3� EMPD
183230,"A.D. NUEVA CASTILLA ""B"""
183832,A.R.SAHAG�N ENSANCHE VK B
181889,CD CIUDAD DE LOS MUCHACHOS 
183229,"A.D. NUEVA CASTILLA ""A"""
180774,VALLEKAS BASKET
177872,INTER HISPANO FC
182967,"CHAMARTIN FC ""E"""
180652,C.D. DOSA
184123,CEIP BLAS DE LEZO
183203,ALEVIN
183632,ST. GEORGE MADRID
183480,HIGHLANDS EL ENCINAR B
183849,KING'S COLLEGE A
183854,JARA JUVENIL A
183851,CD ATLETICO VALLECAS
184137,RAYO ORCASITAS FC
183029,A.D. ESCUDER
183855,RUNNYMEDE
183892,VOD. JUNIORS C.F.
183853,JARA JUVENIL B
183850,KING'S COLLEGE 'B'
184349,GSD LAS SUERTES
182968,CEIP ANGEL NIETO ART&MA�AS
184351,HCB LOYOLA A
183988,EMPD SAN BENITO - ALEV�N
183990,EMPD AMADOR DE LOS RIOS - ALEV�N
184068,C.B. OSUNA MADRID
183976,EMPD SAN JUAN BAUTISTA - A2
183973,EMPD SAN JUAN BAUTISTA - A1
184017,EMPD AMADOR DE LOS RIOS - BENJAM�N
184069,C.B. OSUNA MADRID
184020,EMPD SAN JUAN BAUTISTA - BENJAM�N 2
184019,EMPD SAN JUAN BAUTISTA - BENJAM�N 1
184018,EMPD CARLOS V - BENJAM�N
183476,HIGHLANDS EL ENCINAR A
183477,HIGHLANDS EL ENCINAR B
183475,HIGHLANDS EL ENCINAR C
183474,HIGHLANDS EL ENCINAR B
183473,HIGHLANDS EL ENCINAR A
178686,INTER DE MAMI F.C
178672,C.D. VALDEBUSES
179492,CARI�OSOS F.C
178449,EGO HOUSE FC
177846,EYU FC
178227,LOS HOMBRES SIN M
179048,LOS JUMAS FC
177998,MURO F.C.
178930,RAKYO FC
178485,LNDI F.C
178518,BUFANDAS FC
178208,NEW SOCCER
177658,GORILAS FUMONES
178127,HAUSA-FULANI CF
178031,LOS PRAIMS
179140,LOS ROCIEROS
179087,CHULITOS FC
178144,AS LOMA
178635,BERSAN FC
178363,CAIPIRINHA FC 
178481,SPORTIUM DE LISBOA F.C
178238,San Juan FC
178464,VAGUADINHA FC
178399,PARSENAL FC
177767,GURIPAS F.C.
178477,JIBIRI JIBIRI FC
178778,LITRONA UNITED
177935,MACHOTES FC
178642,"ESCUADRA ""LA FACULTAD"""
178970,REAL SOBRIEDAD F.C.
178352,BIRRALVARO FC
178989,PARTIZAN DE HORTALEZA
178344,SACECORBO
178809,SUB21PAI
178218,PALOMERAS
178497,YEYO PRIME
178598,OLYMPIQUE DE MARBELLA
181704,EVEREST
181091,ALC�NTARA
182059,YERMO B
184300,CLAUDIO MOYANO
181112,YERMO B
183570,SD PRAGA
181719,ALVARO BAZAN NARANJA - ASTON FS
181341,KIKITOS B
181917,HIGHLANDS A
182592,INTER DE MAGALHAES
182057,CUCO ELEVEN
181354,LA MERCED
181558,PICASSO 
183020,KIKITOS
177661,ESCALOPUM F.C.
177773,GVUD
181310,ALDEAFUENTE FEMENINO
180570,GAUDI FEM
180576,SAN PEDRO FEM B BJ
180592,GAUDI
183756,RECUERDO 5 AZUL
183633,DISTRITO CARABANCHEL SAN GABRIEL
184064,RECUERDO AZUL
184065,RECUERDO BLANCO
178415,RAIMON CF
178443,DKBZA FC
178933,CARI�OSAS CN
178173,DINAMO VK
178306,RECREATIVO DE JUERGA C.F
178605,FC PATIO
178976,GAMBLER FC
177634,MATASAURIUS FC
177750,PROWAVE FC
179033,RADIKAL LEMON
178223,LOS VIRGENES DE TOMO
178684,REAL FURCIA CF
184341,PINTOR ROSALES
184321,PINTOR ROSALES B
184320,PINTOR ROSALES A
183725,MOVISTAR ESTUDIANTES PINTOR ROSALES 2016
184337,NTRA. SRA. ALMUDENA
184317,NTRA. SRA ALMUDENA A
184318,NTRA. SRA ALMUDENA B
180006,SPORTING D BRUGAL F.C
179141,PALMERAS SAD
178922,RIBERA
180301,PUNTO LOST
180161,SHADOW ANGELS FC
179763,LOS MATOJOS F.C.
178838,LOKOS X EL FUTSAL
180371,MANTEROS F.S.
179918,COLMENA F. S.
180190,BORUSIA DE CAMPA
180873,CHA A
181030,IES MALALA YOUSAFZAI
180788,CHV1995 MORATALAZ
180812,EDM.FCO.FDEZ.OCHOA
181088,NUESTRA SE�ORA DEL PILAR C
182286,NUESTRA SE�ORA DEL PILAR B
181519,NUESTRA SE�ORA DEL PILAR D
184329,ANTONIO FONTAN
184293,ANTONIO FONTAN A
184294,ANTONIO FONTAN B
181894,CDE LAS MINAS - LARRA B
182797,ARGANZUELA CENTRO BLANCO
182781,ARGANZUELA CENTRO ROJO
183269,CDE  BALONCESTO LUCERO
182769,IES �FORGES�
182418,MOVISTAR ESTUDIANTES COLEGIO ARTICA
182632,VILLA DE LEGANES - DECA
183670,SAN VIATOR
183384,IES CELESTINO MUTIS
182412,LA DEHESA
181007,LA DEHESA
184330,INFANTA LEONOR A
184331,INFANTA LEONOR B
184295,INFANTA LEONOR
182487,LA DEHESA A
182894,"EM ALUCHE FS ""X"""
182911,CDE ESCOLAPIOS ALUCHE
183653,AV ALTO DE SAN ISIDRO FS
183160,PARROQUIA SAN BENITO MENNI
181745,SANTA MAR�A DEL BOSQUE
183555,RAIMON DE MIMAMI
182342,ARCANGEL INTERNATIONAL SCHOOL
182899,"EM ALUCHE FS ""Y"""
182104,J CIERVA AMIDECU CAD FEM
181471,CBC BASKET
181510,BJC B
181439,ASM LANCERS
181484,CDE PORTUGAL
182581,CD RETAMAR
182681,FERNANDO EL CAT�LICO
182685,ASOCIACI�N ALACR�N 1997
181059,CDR LA PALOMA
182773,CLUB AGUIRRE JUV
182939,"EM ALUCHE FS ""X"""
183808,PARROQUIA SAN BENITO MENNI
182553,ALAR� C
182579,ALAR� B
183147,SANRA
183641,RECUERDO
180802,ESCUELA BARRIO DEL PILAR
181270,HALCONES ARROYOFRESNO
184344,SAN JUAN BAUTISTA  B
184343,SAN JUAN BAUTISTA  A
181978,SANTA SUSANA A
179377,ANDALUC�A FC
178264,TROPATRUENOS
179363,SIFS
182862,RUFINO BLANCO B
182585,EL PRADO
182296,EL PRADO
181702,COLEGIO EL PRADO
182010,ARTURO SORIA
182275,ARTURO SORIA
182184,C.B. PIZARRO CAMPUS �VILA
182637,ESTUDIANTES INTERNATIONAL SCHOOL �C�
181618,TUCUTUCU SINGER BASKET
183627,BERNADETTE
181227,MOVISTAR ESTUDIANTES ANTONIO FONTAN AZUL
180800,ESTUDIANTES INTERNATIONAL SCHOOL �A�
181299,CD NORTE A
181573,CD NORTE B
180811,CD EL VALLE
181639,CEIP R.TAGORE BENJAMIN MIXTO
178508,BAYERN DE LOS BEBIDOS
177881,WILLGRIGGS FC
177742,LOS TERCIOS FC
178151,SETAS FC
177702,MILKA NUDES
177904,CLUB CALCISTICO CASE POPOLARI
177754,PIRATAS FF
178054,HUNDIR LA FLOTA
178232,GAL�CTICOS
177841,ARRUSPUCHUCHU FC
178453,HACIENDA FC
180742,CD CHAMART�N VERGARA
177679,FLAKITOS VNZ
177956,ATL�TICO CBD
177527,GETANOS C.F
177618,HUNGERVILLE FC
177946,DESPORTIVO DA PENA
178761,ASTON BIRRA
177532,MACETAS TEAM
178039,POCHOS FC
177875,RAYO BAST�N F.C.
177553,JACIN TEAM
177635,SP ZENIT
177777,TRUJO FC
177539,SEGARRO FC
177731,MAMBO TIGERS FC
177968,RACING EVA PER�N
177709,CELTA DE VIRGOS
177556,VELOCIPASTORES C.F.
177835,DODRAGAO UNITED FC
177510,M� VIRGEN A
181741,PABLO PICASSO
180324,MALAKITO F.C
181135,RICHMOND PARK SCHOOL
181558,PICASSO
180243,BECARIOS DE PEDREROL
180305,D.X.C
180256,PEZ VOLADOR FC
179660,ATELTICO DE MANDRIL FC
179180,INTER ALUCHE FS
179627,NEW GEN SANVI F.S
177947,U.D. EL BANCO
181463,BASKET CFV
177726,MEJORADA 2012 C.B.
178652,MV CHAMPAGNE
177600,PROJECT TEAM
178678,DOCLAN TRAUMATOLOG�A 
178780,BANDEJA DE ENTRADA
179062,CHUPITIMANGUIS
178214,UNI�N PENOSA
178864,LINGUAESTUDIO.COM
178294,MANOKORTIX
177592,LOS LUNES ALKOHOL
178007,TIRO AL CANTO
181553,CFS EUROSIRIS
180744,KIKITOS B
181052,PICASSO B
181990,CORTES DE CADIZ
181063,CEU SAN PABLO SANCHINARRO B
181426,SILVANO FC
181679,ESCUELA HORTALEZA B
181526,F.S. LEONES
180619,ISM DINAMICA B
182459,RUNNYMEDE A
182337, VALDEBEBAS GSD ALEV�N B
180582,GAUDEM BENJAMIN 2016
180583,GAUDEM BENJAM�N 2017
181323,ESTUDIANTES INTERNATIONAL SCHOOL �B�
181138,TRES OLIVOS A
181846,ESTUDIANTES INTERNATIONAL SCHOOL FEMENINO
181094,CD EL VALLE
179176,UNIPAJA DE MADRIZ
179832,LA LEGI�N
179287,TE RENTO RAPTORS
178731,MONTEKONXAS
179630,LOS PANZER
179670,PRUSIA
179623,TEAM WORK
178269,SBC PANDAS
180130,WHITE AIR
183159,DISTRITO CARABANCHEL LOPE DE VEGA
182001,COLEGIO SANTA RITA
181951,SANTA MAR�A DEL BOSQUE
181975,GUADALAJARA - ALAMEDA BCTO
180686,SAN JOSE DEL PARQUE
182109,ZARAGOZA ALAMEDA
180952,A.D. SAN PASCUAL MONTPELLIER
181166,GREENWICH BENJAM�N BLANCO
183589,CEIP NURIA ESPERT
181366,COLEGIO ARULA
182335,COLEGIO JOYFE
182126,CORTES DE C�DIZ 4�
183580,ESCUELA BARCO - ALAMEDA
181933,BALONCESTO PARACUELLOS BLANCO
181817,MARGARET ALAMEDA
181766,BALONCESTO PARACUELLOS AZUL
181807,ESCUELA DEPORTIVA ADAE SIMANCAS A
178225,MADRILES
181602,CD EL VALLE
181725,CD.MADRID FSM
180606,SAN PEDRO
181370,FEFC SANTA CATALINA
181650,SAN JOSE DEL PARQUE
178677,VETERANAS, PERO NO TANTO
178118,LAS MARICICUS
178576,PANTERAS
179888,LAS REBOTONAS
180016,LAS CHICAS DE AZUL MARAVILLOSAS
178545,LA TORRE DE HORTALEZA
180309,GAUDEM
180352,GAMBALU
178311,BULLDOGS
181284,PADRE MANYANET 
178553,BARCELONGAS
181588,ESTUDIANTES INTERNATIONAL SCHOOL �C�
181922,A.D. ESCUDER
181222,RUNNYMEDE
181194,SPARTA FC
180885,ISM
181727,CLUB AMURA
180639,ESCUELA FUTBOL HORTALEZA
180776,CD RETIRO AS
178858,LIVERFOOL FS
180388,RAYO ARGANZUELA
180376,REAL LORETO FC
178536,GURU - GURU
179069,TRABUCO FC
179359,TOLO FUTSAL
183357,TAJAMAR ALEVIN
181511,FEFC SANTA CATALINA 
181383,SP�NOLA CHAMART�N
181836,EF CHA
183440,IES BEATRIZ GALINDO
182119,C.V. GETAFE AMARILLO
181109,CD UNION VB VERDE
182064,GSD LAS SUERTES C
182532,KING'S COLLEGE
184324,MARTINEZ MONTA�ES
183359,TAJAMAR BENJAM�N
181274,CD CIUDAD DE LOS MUCHACHOS A
181567,CD UNION VB CELESTE
181509,CD UNION VB GRIS
181062,GETAFE AZUL
182053,GSD VALDEBEBAS B INFANTIL
182258,JUAN DE VALDES
182031,GSD LAS SUERTES B
181451,CLUB VOLEIBOL VALDEMORO DELTA
181397,C.D. CALDEIRO BLANCO
181472,VP MADRID BLANCO
181213,C.C. LAGOMAR
180674,PERALES CADETE ROJO FEM
181561,CVE GETAFE VERDE
181771,CD UNION VB BLANCO 
179109,SXV7NFFOX
183268,CDE FC INCLUSIVE MENENDEZ PELAYO 
186259,KING'S COLLEGE
178060,RICARDILESFC
177507,COLEGIO NERVI�N A
180318,LOS TIGRES DE PROSPE F.C.
180311,ALBATROS
180316,PAUL B.T.
180315,LOBOS CHAMARTIN
178097,PIOVETHINAIKOS
183321,PIRATAS DE MORATALAZ
182570,MADRID VILLA DE VALLECAS 
181428,GSD LAS SUERTES 
183221,KOBE 
180404,BLANCA DE CASTILLA
183820,ENRIQUETA AYMER SSCC A 
183022,CDE BALONCESTO DOS M�S UNO 
181749,C.V. GETAFE
182927,SANTO �NGEL ARENALES
179498,ATL�TICO MANCHEGO
177512,FEFC SANTA CATALINA A
177514,M� VIRGEN
180805,MONTEALTO BLANCO
180200,GRUPO KASSANDRA
179409,AJARRAX DE MADRID
181469,DRAGONES DE LAVAPIES B 
181320,MARISTAS CHAMBER�
182383,SAN BLAS BASKET 
177714,GIL NAVARRO
180782,KCS LA MORALEJA SPORTS 
182337,VALDEBEBAS GSD ALEV�N B
178746,AC FR�O
179556,EL POZO
182833,ALAR� A
180545,CANALLAS FC
183192,MAKO- SANTA RITA FUTSAL 
183219,KOBE 
182353,CDE VALDESANFER 
181929,EF CHA
182853,ALAR� B
177508,FEFC SANTA CATALINA
